theta,phi,weights
90.0,0.0,0.0027557323015896594
90.0,180.0,0.0027557323015896594
90.0,90.0,0.0027557323015896594
90.0,-90.0,0.0027557323015896594
0.0,90.0,0.0027557323015896594
180.0,90.0,0.0027557323015896594
45.0,90.0,0.01805075719815513
135.0,90.0,0.01805075719815513
45.0,-90.0,0.01805075719815513
135.0,-90.0,0.01805075719815513
45.0,0.0,0.01805075719815513
135.0,0.0,0.01805075719815513
45.0,180.0,0.01805075719815513
135.0,180.0,0.01805075719815513
90.0,45.0,0.01805075719815513
90.0,-45.0,0.01805075719815513
90.0,135.0,0.01805075719815513
90.0,-135.0,0.01805075719815513
54.735610317245346,45.0,0.017868629358435674
125.26438968275465,45.0,0.017868629358435674
54.735610317245346,-45.0,0.017868629358435674
125.26438968275465,-45.0,0.017868629358435674
54.735610317245346,135.0,0.017868629358435674
125.26438968275465,135.0,0.017868629358435674
54.735610317245346,-135.0,0.017868629358435674
125.26438968275465,-135.0,0.017868629358435674
4.125648064984696,45.0,0.008542773952204293
175.8743519350153,45.0,0.008542773952204293
4.125648064984696,-45.0,0.008542773952204293
175.8743519350153,-45.0,0.008542773952204293
4.125648064984696,135.0,0.008542773952204293
175.8743519350153,135.0,0.008542773952204293
4.125648064984696,-135.0,0.008542773952204293
175.8743519350153,-135.0,0.008542773952204293
87.08398789794434,87.0802040159263,0.008542773952204293
87.08398789794434,-87.0802040159263,0.008542773952204293
92.91601210205566,87.0802040159263,0.008542773952204293
92.91601210205566,-87.0802040159263,0.008542773952204293
87.08398789794434,92.91979598407372,0.008542773952204293
87.08398789794434,-92.91979598407372,0.008542773952204293
92.91601210205566,92.91979598407372,0.008542773952204293
92.91601210205566,-92.91979598407372,0.008542773952204293
87.08398789794434,2.919795984073763,0.008542773952204293
87.08398789794434,177.08020401592626,0.008542773952204293
92.91601210205566,2.919795984073763,0.008542773952204293
92.91601210205566,177.08020401592626,0.008542773952204293
87.08398789794434,-2.919795984073763,0.008542773952204293
87.08398789794434,-177.08020401592626,0.008542773952204293
92.91601210205566,-2.919795984073763,0.008542773952204293
92.91601210205566,-177.08020401592626,0.008542773952204293
10.002639096449045,45.0,0.012457274706907686
169.99736090355097,45.0,0.012457274706907686
10.002639096449045,-45.0,0.012457274706907686
169.99736090355097,-45.0,0.012457274706907686
10.002639096449045,135.0,0.012457274706907686
169.99736090355097,135.0,0.012457274706907686
10.002639096449045,-135.0,0.012457274706907686
169.99736090355097,-135.0,0.012457274706907686
82.94512608858679,82.89102919305023,0.012457274706907686
82.94512608858679,-82.89102919305023,0.012457274706907686
97.05487391141321,82.89102919305023,0.012457274706907686
97.05487391141321,-82.89102919305023,0.012457274706907686
82.94512608858679,97.10897080694978,0.012457274706907686
82.94512608858679,-97.10897080694978,0.012457274706907686
97.05487391141321,97.10897080694978,0.012457274706907686
